date,feature
2018-06-01,"56.3,54.5,54.2,54.2,63.7,0,61.2,61.2,58.7,58.2,57.3,57.3,79.5,77.6,79.3,79.3"
2018-05-01,"54.2,57.0,57.3,57.3,61.2,0,61.9,61.9,57.3,58.6,59.3,59.3,79.3,78.6,78.1,78.1"
2018-04-02,"57.3,54.5,59.7,59.7,61.9,0,64.2,64.2,59.3,60.1,60.8,60.8,78.1,72.6,74.2,74.2"
2018-03-01,"59.7,57.0,54.2,54.2,64.2,0,65.4,65.4,60.8,58.7,59.1,59.1,74.2,70.5,72.7,72.7"
2018-02-01,"54.2,57.0,58.1,57.0,65.4,0,67.4,69.4,59.1,58.8,59.7,59.7,72.7,68.0,69.0,69.0"
2018-01-03,"57.0,59.0,59.7,59.7,69.4,0,64.0,64.0,59.7,58.1,58.2,58.2,69.0,64.8,65.5,65.5"
2017-12-01,"59.7,60.0,59.8,59.8,64.0,0,63.4,63.4,58.2,58.4,58.7,58.7,65.5,67.0,68.5,68.5"
2017-11-01,"59.8,60.0,60.3,60.3,63.4,0,64.6,64.6,58.7,59.5,60.8,60.8,68.5,68.0,71.5,71.5"
2017-10-02,"60.3,58.0,59.9,59.9,64.6,0,60.3,60.3,60.8,58.0,58.8,58.8,71.5,64.0,62.0,62.0"
2017-09-01,"59.9,54.0,55.2,55.2,60.3,60.0,60.4,60.4,58.8,56.5,56.3,56.3,62.0,62.0,62.0,62.0"
2017-08-01,"55.2,55.1,57.2,57.2,60.4,0,63.5,63.5,56.3,56.5,57.8,57.8,62.0,55.5,55.0,55.0"
2017-07-03,"57.2,53.3,53.5,53.5,63.5,0,59.5,59.5,57.8,55.2,54.9,54.9,55.0,58.8,60.5,60.5"
2017-06-01,"53.5,52.8,52.0,52.0,59.5,0,57.5,57.5,54.9,54.5,54.8,54.8,60.5,66.4,68.5,68.5"
2017-05-01,"52.0,56.0,58.9,58.9,57.5,0,64.5,64.5,54.8,56.5,57.2,57.2,68.5,67.7,70.5,70.5"
2017-04-03,"58.9,54.8,54.2,54.2,64.5,0,65.1,65.1,57.2,57.0,57.7,57.7,70.5,66.0,68.0,68.0"
2017-03-01,"54.2,55.9,56.1,56.1,65.1,0,60.4,60.4,57.7,56.0,56.0,56.0,68.0,68.0,69.0,69.0"
2017-02-01,"56.1,53.1,52.8,53.1,60.4,0,60.3,60.2,56.0,55.0,54.5,54.7,69.0,66.0,65.5,65.5"
2017-01-03,"53.1,52.5,52.3,52.3,60.2,0,53.0,53.0,54.7,53.6,53.2,53.2,65.5,55.5,54.5,54.5"
2016-12-01,"52.3,52.3,52.9,52.9,53.0,0,52.1,52.1,53.2,52.2,51.9,51.9,54.5,54.0,54.5,54.5"
2016-11-01,"52.9,50.0,49.7,49.7,52.1,0,55.1,55.1,51.9,51.7,51.5,51.5,54.5,54.0,53.0,53.0"
2016-10-03,"49.7,49.0,48.3,48.3,55.1,0,49.1,49.1,51.5,50.3,49.4,49.4,53.0,53.0,53.0,53.0"
2016-09-01,"48.3,49.6,49.4,49.4,49.1,0,56.9,56.9,49.4,52.0,52.6,52.6,53.0,54.5,55.0,55.0"
2016-08-01,"49.4,50.3,50.4,50.4,56.9,0,57.0,57.0,52.6,53.0,53.2,53.2,55.0,60.0,60.5,60.5"
2016-07-01,"50.4,49.0,49.2,49.2,57.0,0,55.7,55.7,53.2,51.4,51.3,51.3,60.5,63.5,63.5,63.5"
2016-06-01,"49.2,49.7,49.2,49.2,55.7,0,55.8,55.8,51.3,50.4,50.8,50.8,63.5,59.8,59.0,59.0"
2016-05-02,"49.2,49.0,48.1,48.1,55.8,0,58.3,58.3,50.8,51.4,51.8,51.8,59.0,52.0,51.5,51.5"
2016-04-01,"48.1,49.5,48.5,48.5,58.3,0,51.5,51.5,51.8,50.7,49.5,49.5,51.5,42.0,38.5,38.5"
