date,feature
2020-02-07,"3.1,3.0,3.0,2.9,34.3,34.3,34.3,34.3,19.0,0,5.0,6.0,63.4,63.1,63.2,63.2,-12,-5,-5,-12.0,225,160,147,145.0,0.2,0.3,0.1,0.1,3.6,3.5,3.5,3.5,206,150,142,139.0,6.9,0,6.7,6.7"
2020-01-10,"2.9,3.1,3.1,3.1,34.3,34.4,34.3,34.4,6.0,0,13.0,12.0,63.2,63.2,63.2,63.2,-12,5,58,54.0,145,164,256,266.0,0.1,0.3,0.3,0.2,3.5,3.5,3.5,3.5,139,152,243,254.0,6.7,0,6.9,6.9"
2019-12-06,"3.1,3.0,3.2,3.0,34.4,34.4,34.4,34.4,12.0,0,-7.0,-3.0,63.2,63.3,63.3,63.3,54,38,-43,-36.0,266,186,156,128.0,0.2,0.3,0.4,0.2,3.5,3.6,3.6,3.6,254,175,163,131.0,6.9,0,7.0,7.0"
2019-11-01,"3.0,3.0,3.0,2.9,34.4,34.4,34.4,34.4,-3.0,0,13.0,22.0,63.3,63.2,63.2,63.2,-36,-50,-5,-2.0,128,89,180,136.0,0.2,0.3,0.4,0.0,3.6,3.6,3.5,3.5,131,80,167,114.0,7.0,0,6.9,6.9"
2019-10-04,"2.9,3.2,3.2,3.2,34.4,34.4,34.4,34.4,22.0,0,46.0,34.0,63.2,0,63.2,63.2,-2,4,2,3.0,136,140,168,130.0,0.0,0.3,0.4,0.4,3.5,3.7,3.7,3.7,114,133,122,96.0,6.9,0,7.2,7.2"
2019-09-06,"3.2,3.1,3.3,3.2,34.4,34.4,34.3,34.3,34.0,0,28.0,16.0,63.2,0,63.0,63.0,3,8,4,16.0,130,160,159,164.0,0.4,0.3,0.3,0.3,3.7,3.7,3.7,3.7,96,150,131,148.0,7.2,0,7.0,7.0"
2019-08-02,"3.2,3.1,3.1,3.1,34.3,34.4,34.4,34.4,16.0,0,14.0,33.0,63.0,0,62.9,62.9,16,5,12,17.0,164,164,193,224.0,0.3,0.2,0.3,0.2,3.7,3.7,3.7,3.7,148,160,179,191.0,7.0,0,7.2,7.2"
2019-07-05,"3.1,3.2,3.1,3.1,34.4,34.4,34.4,34.4,33.0,0,-11.0,-15.0,62.9,0,62.8,62.8,17,2,3,3.0,224,160,72,75.0,0.2,0.3,0.3,0.2,3.7,3.6,3.6,3.6,191,153,83,90.0,7.2,0,7.1,7.1"
2019-06-07,"3.1,3.2,3.2,3.2,34.4,34.5,34.4,34.4,-15.0,0,19.0,27.0,62.8,0,62.8,62.8,3,5,5,4.0,75,185,224,263.0,0.2,0.3,0.2,0.2,3.6,3.6,3.6,3.6,90,175,205,236.0,7.1,0,7.3,7.3"
2019-05-03,"3.2,3.3,3.2,3.2,34.4,34.5,34.5,34.5,27.0,0,10.0,14.0,62.8,62.9,63.0,63.0,4,10,-6,-6.0,263,181,189,196.0,0.2,0.3,0.2,0.1,3.6,3.8,3.8,3.8,236,179,179,182.0,7.3,0,7.3,7.3"
2019-04-05,"3.2,3.4,3.4,3.4,34.5,34.5,34.4,34.4,14.0,0,5.0,-5.0,63.0,0,63.2,63.2,-6,10,1,4.0,196,175,33,20.0,0.1,0.2,0.4,0.4,3.8,3.8,3.8,3.8,182,170,28,25.0,7.3,0,7.3,7.3"
2019-03-08,"3.4,3.3,3.1,3.2,34.4,34.5,34.5,34.5,-5.0,0,3.0,8.0,63.2,0,63.2,63.2,4,11,21,13.0,20,181,311,304.0,0.4,0.3,0.1,0.1,3.8,3.9,4.0,4.0,25,170,308,296.0,7.3,0,8.1,8.1"
2019-02-01,"3.2,3.2,3.3,3.2,34.5,34.5,34.5,34.5,8.0,0,16.0,11.0,63.2,0,63.1,63.1,13,17,20,32.0,304,165,222,312.0,0.1,0.3,0.4,0.4,4,3.9,3.9,3.9,296,170,206,301.0,8.1,0,7.6,7.6"
2019-01-04,"3.2,3.0,3.1,3.1,34.5,34.5,34.4,34.4,11.0,0,3.0,-6.0,63.1,0,62.9,62.9,32,20,27,27.0,312,178,176,155.0,0.4,0.3,0.2,0.2,3.9,3.7,3.7,3.7,301,175,173,161.0,7.6,0,7.6,7.6"
2018-12-07,"3.1,3.1,3.1,3.1,34.4,34.5,34.5,34.5,-6.0,0,-14.0,4.0,62.9,0,62.9,62.9,27,20,26,32.0,155,200,237,250.0,0.2,0.3,0.1,0.2,3.7,3.7,3.7,3.7,161,200,251,246.0,7.6,0,7.4,7.4"
2018-11-02,"3.1,3.1,2.8,2.8,34.5,34.5,34.4,34.5,4.0,0,-3.0,13.0,62.9,0,62.7,62.7,32,15,18,18.0,250,193,118,134.0,0.2,0.2,0.3,0.3,3.7,3.7,3.7,3.7,246,183,121,121.0,7.4,0,7.5,7.5"
2018-10-05,"2.8,2.8,2.9,2.9,34.5,34.5,34.5,34.5,13.0,0,16.0,-3.0,62.7,0,62.7,62.7,18,12,5,-3.0,134,185,270,201.0,0.3,0.3,0.3,0.4,3.7,3.8,3.9,3.9,121,180,254,204.0,7.5,0,7.4,7.4"
2018-09-07,"2.9,2.7,2.7,2.7,34.5,34.5,34.5,34.5,-3.0,0,-6.0,-13.0,62.7,0,62.9,62.9,-3,24,18,37.0,201,191,147,157.0,0.4,0.3,0.3,0.3,3.9,3.8,3.9,3.9,204,190,153,170.0,7.4,0,7.5,7.5"
2018-08-03,"2.7,2.7,2.7,2.7,34.5,34.5,34.6,34.5,-13.0,0,14.0,11.0,62.9,0,62.9,62.9,37.0,22.0,33,36.0,157,193,248,213.0,0.3,0.3,0.1,0.2,3.9,3.9,4.0,4.0,170,189,234,202.0,7.5,0,7.8,7.8"
2018-07-06,"2.7,2.8,2.7,2.7,34.5,34.5,34.5,34.5,11.0,0,5.0,5.0,62.9,0,62.7,62.7,36.0,15.0,19,18.0,213,200,244,223.0,0.2,0.3,0.3,0.3,4,3.8,3.8,3.8,202,190,239,218.0,7.8,0,7.6,7.6"
2018-06-01,"2.7,2.7,2.6,0.0,34.5,34.5,34.5,34.5,5.0,0,-3.0,-4.0,62.7,0,62.8,62.8,18.0,20.0,25,24.0,223,189,159,164.0,0.3,0.2,0.1,0.1,3.8,3.9,3.9,3.9,218,183,162,168.0,7.6,0,7.8,7.8"
