date,feature
2006-03-01,"102.70,0,106.8,106.8"
2006-02-01,"106.80,0,103.8,103.8"
2006-01-01,"103.80,0,98.3,98.3"
2005-12-01,"98.30,0,85.2,85.2"
2005-11-01,"85.20,0,87.5,87.5"
2005-10-01,"87.50,0,105.5,105.5"
2005-09-01,"105.50,0,103.6,103.6"
2005-08-01,"103.60,0,106.2,106.2"
2005-07-01,"106.20,0,103.1,103.1"
2005-06-01,"103.10,0,97.5,97.5"
2005-05-01,"97.50,0,103.0,103.0"
2005-04-01,"103.00,0,104.4,104.4"
2005-03-01,"104.40,0,105.1,105.1"
2005-02-01,"105.10,0,102.7,102.7"
2005-01-01,"102.70,0,92.6,92.6"
2004-12-01,"92.60,0,92.9,92.9"
2004-11-01,"92.90,0,96.7,96.7"
2004-10-01,"96.70,0,98.7,98.7"
2004-09-01,"98.70,0,105.7,105.7"
2004-08-01,"105.70,0,102.8,102.8"
2004-07-01,"102.80,0,93.1,93.1"
2004-06-01,"93.10,0,93.0,93.0"
2004-05-01,"93.00,0,88.5,88.5"
2004-04-01,"88.50,0,88.5,88.5"
2004-03-01,"88.50,0,97.7,97.7"
2004-02-01,"97.70,0,94.8,94.8"
2004-01-01,"94.80,0,92.5,92.5"
2003-12-01,"92.50,0,81.7,81.7"
2003-11-01,"81.70,0,77.0,77.0"
2003-10-01,"77.00,0,81.7,81.7"
2003-09-01,"81.70,0,77.0,77.0"
2003-08-01,"77.00,0,83.5,83.5"
2003-07-01,"83.50,0,83.6,83.6"
2003-06-01,"83.60,0,81.0,81.0"
2003-05-01,"81.00,0,61.4,61.4"
2003-04-01,"61.40,0,64.8,64.8"
2003-03-01,"64.80,0,78.8,78.8"
2003-02-01,"78.80,0,80.7,80.7"
2003-01-01,"80.70,0,84.9,84.9"
2002-12-01,"84.90,0,79.6,79.6"
2002-11-01,"79.60,0,93.7,93.7"
2002-10-01,"93.70,0,94.5,94.5"
2002-09-01,"94.50,0,97.4,97.4"
2002-08-01,"97.40,0,106.3,106.3"
2002-07-01,"106.30,0,110.3,110.3"
2002-06-01,"110.30,0,108.5,108.5"
2002-05-01,"108.50,0,110.7,110.7"
2002-04-01,"110.70,0,95.0,95.0"
2002-03-01,"95.00,0,97.8,97.8"
2002-02-01,"97.80,0,94.6,94.6"
2002-01-01,"94.60,0,84.9,84.9"
2001-12-01,"84.90,0,85.3,85.3"
2001-11-01,"85.30,0,97.0,97.0"
2001-10-01,"97.00,0,114.0,114.0"
2001-09-01,"114.00,0,116.3,116.3"
2001-08-01,"116.30,0,118.9,118.9"
2001-07-01,"118.90,0,116.1,116.1"
2001-06-01,"116.10,0,109.9,109.9"
2001-05-01,"109.90,0,116.9,116.9"
2001-04-01,"116.90,0,109.2,109.2"
2001-03-01,"109.20,0,115.7,115.7"
2001-02-01,"115.70,0,128.6,128.6"
2001-01-01,"128.60,0,132.6,132.6"
2000-12-01,"132.60,0,135.8,135.8"
2000-11-01,"135.80,0,142.5,142.5"
2000-10-01,"142.50,0,140.8,140.8"
2000-09-01,"140.80,0,143.0,143.0"
2000-08-01,"143.00,0,139.2,139.2"
2000-07-01,"139.20,0,144.7,144.7"
2000-06-01,"144.70,0,137.7,137.7"
2000-05-01,"137.70,0,137.1,137.1"
2000-04-01,"137.10,0,140.8,140.8"
2000-03-01,"140.80,0,144.7,144.7"
2000-02-01,"144.70,0,141.7,141.7"
2000-01-01,"141.70,0,137.0,137.0"
1999-12-01,"137.00,0,130.5,130.5"
1999-11-01,"130.50,0,134.2,134.2"
1999-10-01,"134.20,0,136.0,136.0"
1999-09-01,"136.00,0,136.2,136.2"
1999-08-01,"136.20,0,139.0,139.0"
1999-07-01,"139.00,0,137.7,137.7"
1999-06-01,"137.70,0,135.5,135.5"
1999-05-01,"135.50,0,134.0,134.0"
1999-04-01,"134.00,0,133.1,133.1"
1999-03-01,"133.10,0,128.9,128.9"
1999-02-01,"128.90,0,126.7,126.7"
1999-01-01,"126.70,0,126.4,126.4"
1998-12-01,"126.40,0,119.3,119.3"
1998-11-01,"119.30,0,126.4,126.4"
1998-10-01,"126.40,0,133.1,133.1"
1998-09-01,"133.10,0,137.2,137.2"
1998-08-01,"137.20,0,138.2,138.2"
1998-07-01,"138.20,0,136.3,136.3"
1998-06-01,"136.30,0,137.2,137.2"
1998-05-01,"137.20,0,133.8,133.8"
1998-04-01,"133.80,0,137.4,137.4"
1998-03-01,"137.40,0,128.3,128.3"
1998-02-01,"128.30,0,136.2,136.2"
1998-01-01,"136.20,0,128.1,128.1"
1997-12-01,"128.10,0,123.4,123.4"
1997-11-01,"123.40,0,130.2,130.2"
1997-10-01,"130.20,0,127.6,127.6"
1997-09-01,"127.60,0,126.3,126.3"
1997-08-01,"126.30,0,129.9,129.9"
1997-07-01,"129.90,0,127.9,127.9"
1997-06-01,"127.90,0,118.5,118.5"
1997-05-01,"118.50,0,118.5,118.5"
1997-04-01,"118.50,0,118.9,118.9"
1997-03-01,"118.90,0,118.7,118.7"
1997-02-01,"118.70,0,114.2,114.2"
1997-01-01,"114.20,0,109.5,109.5"
1996-12-01,"109.50,0,107.3,107.3"
1996-11-01,"107.30,0,111.8,111.8"
1996-10-01,"111.80,0,112.0,112.0"
1996-09-01,"112.00,0,107.0,107.0"
1996-08-01,"107.00,0,100.1,100.1"
1996-07-01,"100.10,0,103.5,103.5"
1996-06-01,"103.50,0,104.8,104.8"
1996-05-01,"104.80,0,98.4,98.4"
1996-04-01,"98.40,0,98.0,98.0"
1996-03-01,"98.00,0,88.4,88.4"
1996-02-01,"88.40,0,99.2,99.2"
1996-01-01,"99.20,0,101.6,101.6"
1995-12-01,"101.60,0,96.3,96.3"
1995-11-01,"96.30,0,97.3,97.3"
1995-10-01,"97.30,0,102.4,102.4"
1995-09-01,"102.40,0,101.4,101.4"
1995-08-01,"101.40,0,94.6,94.6"
1995-07-01,"94.60,0,102.0,102.0"
1995-06-01,"102.00,0,104.6,104.6"
1995-05-01,"104.60,0,100.2,100.2"
1995-04-01,"100.20,0,99.4,99.4"
1995-03-01,"99.40,0,101.4,101.4"
1995-02-01,"101.40,0,103.4,103.4"
1995-01-01,"103.40,0,100.4,100.4"
1994-12-01,"100.40,0,89.1,89.1"
1994-11-01,"89.10,0,89.5,89.5"
1994-10-01,"89.50,0,90.4,90.4"
1994-09-01,"90.40,0,91.3,91.3"
1994-08-01,"91.30,0,92.5,92.5"
1994-07-01,"92.50,0,88.9,88.9"
1994-06-01,"88.90,0,92.1,92.1"
1994-05-01,"92.10,0,86.7,86.7"
1994-04-01,"86.70,0,79.9,79.9"
1994-03-01,"79.90,0,82.6,82.6"
1994-02-01,"82.60,0,79.8,79.8"
1994-01-01,"79.80,0,71.9,71.9"
1993-12-01,"71.90,0,60.5,60.5"
1993-11-01,"60.50,0,63.8,63.8"
1993-10-01,"63.80,0,59.3,59.3"
1993-09-01,"59.30,0,59.2,59.2"
1993-08-01,"59.20,0,58.6,58.6"
1993-07-01,"58.60,0,61.9,61.9"
1993-06-01,"61.90,0,67.6,67.6"
1993-05-01,"67.60,0,63.2,63.2"
1993-04-01,"63.20,0,68.5,68.5"
1993-03-01,"68.50,0,76.7,0.0"
