date,feature
2023-04-05,"116.4,0.0,0.0,-49.9,-19.8,0.0,0.0,43.7,-373.9,-232.9,0.0,-748.9,1987.81,0.0,0.0,1859.5,537.39,0.0,0.0,473.89,-411.9,-172.9,0.0,-290.4,-18.7,0.0,0.0,53.5,-72.1,0.0,0.0,-16.4,1015.49,0.0,0.0,997.09,-0.1,0.0,0.0,0.0,-97.0,0.0,0.0,-163.2,-36.1,0.0,0.0,19.8,-363.2,-39.6,0.0,28.1,10.7,0.0,0.0,13.0,89.6,90.6,0.0,90.3,-40.0,0.0,0.0,0.0"
2023-03-29,"-49.9,0.0,0.0,5.1,43.7,0.0,0.0,-2.2,-748.9,9.2,0.0,111.7,1859.49,0.0,0.0,1831.2,473.89,0.0,0.0,519.83,-290.4,-161.7,0.0,-639.9,53.5,0.0,0.0,39.2,-16.4,0.0,0.0,57.8,997.09,0.0,0.0,985.14,0.0,0.0,0.0,0.2,-163.2,0.0,0.0,-106.3,19.8,0.0,0.0,60.8,28.1,-145.5,0.0,-331.3,13.0,0.0,0.0,7.5,90.3,89.2,0.0,88.6,0.0,0.0,0.0,0.0"
2023-03-22,"5.1,0.0,0.0,-172.0,-2.2,0.0,0.0,43.1,111.7,-156.5,0.0,155.0,1831.24,0.0,0.0,1819.5,519.83,0.0,0.0,494.54,-639.9,-167.7,0.0,-206.1,39.2,0.0,0.0,-44.6,57.8,0.0,0.0,-73.5,985.14,0.0,0.0,948.43,0.2,0.0,0.0,-0.3,-106.3,0.0,0.0,-191.6,60.8,0.0,0.0,-63.7,-331.3,-150.0,0.0,-253.7,7.5,0.0,0.0,-9.7,88.6,89.2,0.0,88.2,0.0,0.0,0.0,0.0"
2023-03-15,"-172.0,0.0,0.0,233.0,43.1,0.0,0.0,-1.2,155.0,118.8,0.0,-169.4,1819.46,0.0,0.0,1871.3,494.54,0.0,0.0,464.63,-206.1,-182.0,0.0,-113.4,-44.6,0.0,0.0,-17.3,-73.5,0.0,0.0,-65.0,948.43,0.0,0.0,939.33,-0.3,0.0,0.0,0.6,-191.6,0.0,0.0,-89.0,-63.7,0.0,0.0,25.2,-253.7,-117.2,0.0,13.8,-9.7,0.0,0.0,-8.4,88.2,86.3,0.0,86.0,0.0,0.0,0.0,0.0"
2023-03-08,"233.0,0.0,0.0,-115.0,-1.2,0.0,0.0,-3.1,-169.4,39.5,0.0,116.6,1871.3,0.0,0.0,1834.1,464.63,0.0,0.0,478.04,-113.4,-186.3,0.0,-87.4,-17.3,0.0,0.0,30.2,-65.0,0.0,0.0,54.8,939.33,0.0,0.0,976.3,0.6,0.0,0.0,-0.3,-89.0,0.0,0.0,30.7,25.2,0.0,0.0,-21.1,13.8,-103.8,0.0,17.9,-8.4,0.0,0.0,-9.1,86.0,85.5,0.0,85.8,0.0,0.0,0.0,0.0"
2023-03-01,"-115.0,0.0,0.0,-135.7,-3.1,0.0,0.0,-1.7,116.6,45.7,0.0,764.7,1834.14,0.0,0.0,1753.4,478.04,0.0,0.0,472.86,-87.4,46.4,0.0,-185.6,30.2,0.0,0.0,33.9,54.8,0.0,0.0,59.7,976.3,0.0,0.0,967.86,-0.3,0.0,0.0,0.3,30.7,0.0,0.0,70.0,-21.1,0.0,0.0,-18.8,17.9,-46.2,0.0,269.8,-9.1,0.0,0.0,19.1,85.8,85.5,0.0,85.9,0.0,0.0,0.0,0.0"
2023-02-24,"-135.7,0.0,0.0,-107.2,-1.7,0.0,0.0,-38.3,764.8,208.3,0.0,1628.3,1753.36,0.0,0.0,1620.6,472.86,0.0,0.0,491.36,-185.6,10.8,0.0,231.6,33.9,0.0,0.0,-0.4,59.7,0.0,0.0,-34.9,967.86,0.0,0.0,906.01,0.3,0.0,0.0,-0.1,70.0,0.0,0.0,65.9,-18.8,0.0,0.0,-72.9,269.8,-112.6,0.0,-128.5,19.1,0.0,0.0,-15.5,85.9,86.3,0.0,86.5,0.0,0.0,0.0,0.0"
2023-02-15,"-107.2,0.0,0.0,36.7,-38.3,0.0,0.0,44.9,1628.3,116.6,0.0,242.3,1620.59,0.0,0.0,1901.2,491.36,0.0,0.0,493.71,231.6,154.3,0.0,500.8,-0.4,0.0,0.0,-35.0,-34.9,0.0,0.0,-11.5,906.01,0.0,0.0,937.13,-0.1,0.0,0.0,-0.4,65.9,0.0,0.0,104.3,-72.9,0.0,0.0,96.0,-128.5,44.7,0.0,293.2,-15.5,0.0,0.0,-2.8,86.5,88.2,0.0,87.9,0.0,0.0,0.0,0.0"
2023-02-08,"36.7,0.0,0.0,259.3,44.9,0.0,0.0,-2.0,242.3,245.7,0.0,414.0,1901.19,0.0,0.0,1889.2,493.71,0.0,0.0,467.36,500.8,127.1,0.0,257.6,-35.0,0.0,0.0,61.2,-11.5,0.0,0.0,-32.8,937.13,0.0,0.0,941.64,-0.4,0.0,0.0,0.5,104.3,0.0,0.0,231.5,96.0,0.0,0.0,-20.2,293.2,9.7,0.0,232.0,-2.8,0.0,0.0,10.0,87.9,86.4,0.0,85.7,0.0,0.0,0.0,0.0"
2023-02-01,"259.3,0.0,0.0,-179.1,-2.0,0.0,0.0,12.8,414.0,37.6,0.0,53.3,1889.16,0.0,0.0,1802.9,467.36,0.0,0.0,498.44,257.6,144.2,0.0,176.3,61.2,0.0,0.0,-3.4,-32.8,0.0,0.0,-23.4,941.64,0.0,0.0,903.47,0.5,0.0,0.0,-0.2,231.5,0.0,0.0,426.7,-20.2,0.0,0.0,-18.1,232.0,-130.0,0.0,-50.7,10.0,0.0,0.0,-0.9,85.7,86.6,0.0,86.1,0.0,0.0,0.0,0.0"
2023-01-25,"-179.1,0.0,0.0,-122.4,12.8,0.0,0.0,20.2,53.3,97.1,0.0,840.8,1802.89,0.0,0.0,1786.0,498.44,0.0,0.0,502.6,176.3,176.7,0.0,348.3,-3.4,0.0,0.0,33.2,-23.4,0.0,0.0,-26.0,903.47,0.0,0.0,898.79,-0.2,0.0,0.0,0.1,426.7,0.0,0.0,364.6,-18.1,0.0,0.0,76.7,-50.7,-112.1,0.0,-193.9,-0.9,0.0,0.0,5.7,86.1,86.5,0.0,85.3,0.0,0.0,0.0,-0.1"
2023-01-20,"-122.4,0.0,0.0,270.8,20.2,0.0,0.0,83.1,840.8,-59.3,0.0,1896.1,1785.99,0.0,0.0,1584.1,502.6,0.0,0.0,490.57,348.3,252.9,0.0,411.4,33.2,0.0,0.0,6.7,-26.0,0.0,0.0,40.5,898.79,0.0,0.0,842.53,0.1,0.0,0.0,0.0,364.6,0.0,0.0,251.1,76.7,0.0,0.0,-11.7,-193.9,12.2,0.0,-106.9,5.7,0.0,0.0,50.9,85.3,87.9,0.0,84.1,-0.1,0.0,0.0,-80.0"
2023-01-11,"270.8,0.0,0.0,-128.2,83.1,0.0,0.0,-232.9,1896.1,-224.3,0.0,169.4,1584.13,0.0,0.0,1757.0,490.57,0.0,0.0,435.19,411.4,118.6,0.0,-34.6,6.7,0.0,0.0,-167.8,40.5,0.0,0.0,-47.6,842.53,0.0,0.0,857.1,0.0,0.0,0.0,-0.2,251.1,0.0,0.0,24.4,-11.7,0.0,0.0,-42.1,-106.9,-47.2,0.0,-142.7,50.9,0.0,0.0,-105.0,84.1,85.7,0.0,79.6,-80.0,0.0,0.0,-274.8"
2023-01-06,"-128.2,0.0,0.0,132.8,-232.9,0.0,0.0,17.3,169.4,115.4,0.0,71.8,1757.0,0.0,0.0,1814.9,435.19,0.0,0.0,520.46,-34.6,-48.6,0.0,-310.5,-167.8,0.0,0.0,59.2,-47.6,0.0,0.0,1.1,857.1,0.0,0.0,1018.29,-0.2,0.0,0.0,-0.1,24.4,0.0,0.0,-19.5,-42.1,0.0,0.0,29.1,-142.7,-39.6,0.0,28.3,-105.0,0.0,0.0,-1.7,79.6,89.1,0.0,92.0,-274.8,0.0,0.0,-349.6"
2022-12-30,"132.8,0.0,0.0,-109.2,17.3,0.0,0.0,-15.0,71.8,-152.0,0.0,-589.5,1814.94,0.0,0.0,1876.1,520.46,0.0,0.0,532.46,-310.5,52.0,0.0,253.0,59.2,0.0,0.0,35.8,1.1,0.0,0.0,-23.9,1018.29,0.0,0.0,960.07,-0.1,0.0,0.0,-0.1,-19.5,0.0,0.0,85.3,29.1,0.0,0.0,-34.8,28.2,-205.0,0.0,-24.2,-1.7,0.0,0.0,-6.6,92.0,0.0,0.0,90.9,-349.6,0.0,0.0,-364.7"
2022-12-21,"-109.2,0.0,0.0,-3.1,-15.0,0.0,0.0,-45.9,-589.5,-165.7,0.0,1023.1,1876.11,0.0,0.0,1750.5,532.46,0.0,0.0,525.01,253.0,214.0,0.0,449.6,35.8,0.0,0.0,12.9,-23.9,0.0,0.0,50.4,960.07,0.0,0.0,945.79,-0.1,0.0,0.0,-0.2,85.3,0.0,0.0,42.6,-34.8,0.0,0.0,-8.6,-24.2,33.6,0.0,136.4,-6.6,0.0,0.0,-16.4,90.9,92.1,0.0,92.2,-364.7,0.0,0.0,-474.8"
2022-12-14,"-3.1,0.0,0.0,149.3,-45.9,0.0,0.0,-5.3,1023.1,-359.5,0.0,-518.6,1750.54,0.0,0.0,1895.3,525.01,0.0,0.0,482.41,449.6,271.4,0.0,531.9,12.9,0.0,0.0,-29.5,50.4,0.0,0.0,-70.5,945.79,0.0,0.0,937.0,-0.2,0.0,0.0,0.2,42.6,0.0,0.0,-37.3,-8.6,0.0,0.0,40.9,136.4,251.7,0.0,615.9,-16.4,0.0,0.0,2.1,92.2,95.4,0.0,95.5,-474.8,0.0,0.0,-209.7"
2022-12-07,"149.3,0.0,0.0,-173.2,-5.3,0.0,0.0,22.8,-518.6,-330.5,0.0,-1258.1,1895.29,0.0,0.0,1993.4,482.41,0.0,0.0,495.63,531.9,270.7,0.0,277.0,-29.5,0.0,0.0,19.6,-70.5,0.0,0.0,-72.9,937.0,0.0,0.0,945.53,0.2,0.0,0.0,0.2,-37.3,0.0,0.0,-41.5,40.9,0.0,0.0,30.3,615.9,220.8,0.0,354.7,2.1,0.0,0.0,20.0,95.5,95.3,0.0,95.2,-209.7,0.0,0.0,-140.2"
2022-11-30,"-173.2,0.0,0.0,112.4,22.8,0.0,0.0,25.8,-1258.0,-275.8,0.0,-369.0,1993.43,0.0,0.0,1969.0,495.63,0.0,0.0,498.76,277.0,162.5,0.0,305.8,19.6,0.0,0.0,-62.5,-72.9,0.0,0.0,96.1,945.53,0.0,0.0,922.49,0.2,0.0,0.0,-0.3,-41.5,0.0,0.0,-88.7,30.3,0.0,0.0,-68.7,354.7,145.7,0.0,171.8,20.0,0.0,0.0,1.4,95.2,94.1,0.0,93.9,-140.2,0.0,0.0,-160.1"
2022-11-23,"112.4,0.0,0.0,-123.6,25.8,0.0,0.0,6.3,-369.1,-105.5,0.0,-540.0,1969.01,0.0,0.0,1843.0,498.76,0.0,0.0,504.7,305.8,38.3,0.0,220.7,-62.5,0.0,0.0,3.5,96.1,0.0,0.0,59.8,922.49,0.0,0.0,966.91,-0.3,0.0,0.0,0.2,-88.7,0.0,0.0,-162.4,-68.7,0.0,0.0,16.1,171.8,-55.0,0.0,112.0,1.4,0.0,0.0,-10.7,93.9,93.2,0.0,92.9,-160.1,0.0,0.0,-410.0"
2022-11-16,"-123.6,0.0,0.0,65.3,6.3,0.0,0.0,24.7,-540.0,-44.0,0.0,392.5,1843.04,0.0,0.0,1799.3,504.7,0.0,0.0,560.64,220.7,31.0,0.0,-90.0,3.5,0.0,0.0,27.4,59.8,0.0,0.0,-21.7,966.91,0.0,0.0,1000.33,0.2,0.0,0.0,0.3,-162.4,0.0,0.0,-92.3,16.1,0.0,0.0,25.0,112.0,-51.3,0.0,-52.1,-10.7,0.0,0.0,8.7,92.9,92.6,0.0,92.1,-410.0,0.0,0.0,-357.3"
2022-11-09,"65.3,0.0,0.0,122.9,24.7,0.0,0.0,40.6,392.5,136.0,0.0,-311.5,1799.33,0.0,0.0,1855.0,560.64,0.0,0.0,517.7,-89.9,-108.0,0.0,-125.7,27.4,0.0,0.0,4.3,-21.7,0.0,0.0,-38.3,1000.33,0.0,0.0,949.67,0.3,0.0,0.0,-0.9,-92.3,0.0,0.0,126.7,25.0,0.0,0.0,-35.6,-52.1,-80.0,0.0,42.7,8.7,0.0,0.0,13.9,92.1,91.1,0.0,90.6,-357.3,0.0,0.0,-192.6"
2022-11-02,"122.9,0.0,0.0,-71.9,40.6,0.0,0.0,-11.4,-311.5,36.7,0.0,258.8,1855.0,0.0,0.0,1781.0,517.7,0.0,0.0,509.27,-125.7,-135.8,0.0,-147.8,4.3,0.0,0.0,5.6,-38.3,0.0,0.0,-28.5,949.67,0.0,0.0,980.63,-0.9,0.0,0.0,0.6,126.7,0.0,0.0,66.7,-35.6,0.0,0.0,40.8,42.7,-56.0,0.0,17.0,13.9,0.0,0.0,-4.5,90.6,89.4,0.0,88.9,-192.6,0.0,0.0,-341.7"
